"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2019","7,877.19","7,769.26","7,877.19","7,753.76","112.89K","1.79%"
"11/29/2019","7,738.96","7,754.70","7,773.83","7,712.39","114.96K","-0.38%"
"11/28/2019","7,768.66","7,808.58","7,826.82","7,748.95","157.26K","-0.87%"
"11/27/2019","7,836.89","7,747.43","7,842.52","7,744.03","239.67K","1.67%"
"11/26/2019","7,707.80","7,760.38","7,817.20","7,707.80","934.87K","-0.82%"
"11/25/2019","7,771.62","7,787.48","7,803.87","7,750.23","151.39K","-0.68%"
"11/22/2019","7,824.59","7,754.51","7,824.59","7,708.09","141.84K","0.07%"
"11/21/2019","7,818.89","7,882.04","7,882.04","7,744.18","139.31K","-1.00%"
"11/20/2019","7,898.06","7,896.56","7,898.06","7,851.85","120.52K","-0.18%"
"11/19/2019","7,912.14","7,882.26","7,912.14","7,882.26","296.70K","0.40%"
"11/18/2019","7,880.94","7,925.19","7,925.19","7,859.04","67.04K","-0.66%"
"11/15/2019","7,932.96","7,938.59","7,946.42","7,905.53","120.53K","-0.01%"
"11/14/2019","7,933.71","7,926.07","7,933.71","7,881.24","106.82K","-0.17%"
"11/13/2019","7,947.47","7,988.78","7,988.78","7,914.45","95.09K","-0.81%"
"11/12/2019","8,012.34","8,009.97","8,012.34","7,962.72","96.77K","0.04%"
"11/11/2019","8,009.38","8,055.24","8,059.58","8,002.77","105.42K","-0.70%"
"11/08/2019","8,065.76","8,044.90","8,065.76","7,989.48","245.31K","-0.10%"
"11/07/2019","8,073.81","8,083.04","8,083.04","8,020.91","92.70K","0.60%"
"11/06/2019","8,025.88","8,216.92","8,216.92","8,025.88","153.71K","-2.32%"
"11/05/2019","8,216.68","8,055.88","8,216.68","8,055.56","133.34K","1.95%"
"11/04/2019","8,059.65","8,002.47","8,059.82","8,002.47","109.17K","1.03%"
"10/31/2019","7,977.12","8,020.43","8,020.68","7,967.54","133.68K","-0.54%"
"10/30/2019","8,020.06","8,020.77","8,020.77","7,965.77","104.26K","0.36%"
"10/29/2019","7,991.19","7,947.56","7,991.19","7,928.73","141.75K","0.56%"
"10/28/2019","7,946.53","7,935.01","7,954.71","7,912.87","87.99K","0.30%"
"10/25/2019","7,922.50","7,985.52","7,985.52","7,917.16","170.34K","-0.36%"
"10/24/2019","7,950.98","7,927.60","7,968.14","7,914.58","86.55K","0.22%"
"10/23/2019","7,933.76","7,929.09","7,933.76","7,890.65","74.33K","-0.27%"
"10/22/2019","7,955.24","7,884.99","7,955.24","7,884.02","106.00K","0.81%"
"10/21/2019","7,891.13","7,874.80","7,891.95","7,849.79","61.59K","0.07%"
"10/18/2019","7,885.23","7,934.09","7,934.09","7,885.23","122.62K","-0.57%"
"10/17/2019","7,930.55","7,913.55","7,930.55","7,894.58","77.56K","0.19%"
"10/16/2019","7,915.30","7,838.83","7,915.30","7,814.47","169.38K","0.96%"
"10/15/2019","7,840.31","7,887.46","7,887.46","7,816.08","153.20K","-0.56%"
"10/14/2019","7,884.29","7,854.04","7,908.34","7,853.92","119.82K","0.44%"
"10/11/2019","7,849.94","7,766.72","7,874.16","7,749.55","78.79K","1.09%"
"10/10/2019","7,765.03","7,711.22","7,765.03","7,706.78","97.20K","1.09%"
"10/09/2019","7,681.25","7,742.46","7,742.46","7,676.47","66.04K","-0.97%"
"10/08/2019","7,756.72","7,706.77","7,792.55","7,691.05","167.36K","0.96%"
"10/07/2019","7,683.22","7,697.42","7,715.85","7,655.46","88.83K","-0.28%"
"10/04/2019","7,704.60","7,570.43","7,704.60","7,570.43","137.06K","2.11%"
"10/03/2019","7,545.55","7,587.69","7,587.69","7,514.05","116.77K","-0.86%"
"10/02/2019","7,610.68","7,721.56","7,721.56","7,610.68","136.65K","-1.67%"
"10/01/2019","7,739.86","7,785.24","7,792.58","7,710.55","119.39K","-0.50%"
"09/30/2019","7,779.07","7,825.20","7,825.20","7,775.51","156.94K","-0.51%"
"09/27/2019","7,819.22","7,908.39","7,908.39","7,808.19","167.33K","-0.98%"
"09/26/2019","7,896.48","7,893.67","7,905.74","7,865.10","92.46K","0.00%"
"09/25/2019","7,896.24","7,890.00","7,896.24","7,790.29","109.75K","0.03%"
"09/24/2019","7,893.94","7,865.38","7,893.94","7,850.27","171.66K","0.34%"
"09/23/2019","7,867.51","7,872.12","7,877.44","7,823.13","88.40K","-0.05%"
"09/20/2019","7,871.11","7,902.33","7,906.25","7,864.11","168.89K","-0.51%"
"09/19/2019","7,911.32","7,911.88","7,919.85","7,885.18","62.61K","-0.05%"
"09/18/2019","7,915.29","7,932.69","7,932.69","7,892.95","76.24K","-0.21%"
"09/17/2019","7,932.23","7,969.67","7,969.67","7,910.25","76.71K","-0.81%"
"09/16/2019","7,996.90","7,981.61","7,996.90","7,911.69","85.70K","0.06%"
"09/13/2019","7,992.32","7,950.16","7,995.13","7,941.53","92.76K","0.60%"
"09/12/2019","7,944.43","7,947.25","7,960.24","7,937.99","110.12K","-0.29%"
"09/11/2019","7,967.90","7,931.38","7,967.90","7,921.59","107.45K","0.48%"
"09/10/2019","7,929.48","7,933.22","7,938.33","7,893.74","77.71K","-0.38%"
"09/09/2019","7,960.12","7,952.88","7,961.01","7,927.89","52.75K","0.34%"
"09/06/2019","7,933.47","7,915.62","7,969.34","7,915.62","104.93K","0.45%"
"09/05/2019","7,898.19","7,861.83","7,916.96","7,854.16","230.76K","0.73%"
"09/04/2019","7,840.86","7,838.77","7,852.16","7,794.58","101.24K","0.46%"
"09/03/2019","7,804.71","7,914.92","7,920.91","7,804.71","105.55K","-1.44%"
"09/02/2019","7,918.53","7,954.15","7,956.68","7,918.53","88.80K","-0.77%"
"08/30/2019","7,979.66","7,918.44","7,986.26","7,903.01","235.79K","1.10%"
"08/29/2019","7,892.81","7,851.26","7,892.81","7,800.97","132.33K","0.58%"
"08/28/2019","7,847.50","7,762.58","7,847.50","7,734.42","180.19K","1.29%"
"08/27/2019","7,747.38","7,832.42","7,832.42","7,723.94","282.70K","-1.80%"
"08/23/2019","7,889.41","7,806.05","7,889.41","7,747.39","159.38K","0.52%"
"08/22/2019","7,848.83","7,842.09","7,848.83","7,755.42","267.97K","-0.48%"
"08/20/2019","7,886.91","7,917.59","7,917.59","7,845.15","123.61K","-0.65%"
"08/19/2019","7,938.35","7,813.92","7,938.35","7,765.15","214.01K","1.83%"
"08/16/2019","7,795.98","7,802.56","7,885.94","7,777.07","167.32K","-0.42%"
"08/15/2019","7,828.86","7,719.02","7,828.86","7,624.20","198.03K","-0.38%"
"08/14/2019","7,858.65","7,775.84","7,892.43","7,751.19","149.69K","0.90%"
"08/13/2019","7,788.45","7,849.43","7,850.87","7,622.27","235.49K","-0.84%"
"08/09/2019","7,854.39","7,918.54","7,941.96","7,854.39","104.30K","-0.76%"
"08/08/2019","7,914.16","7,931.91","7,959.34","7,910.46","140.30K","-0.04%"
"08/07/2019","7,917.39","7,792.31","7,917.39","7,792.31","99.01K","1.94%"
"08/06/2019","7,766.75","7,832.69","7,832.69","7,720.02","168.65K","-1.56%"
"08/05/2019","7,890.02","8,102.00","8,102.00","7,890.02","128.73K","-2.95%"
"08/02/2019","8,129.93","8,083.32","8,129.93","8,006.55","77.49K","0.39%"
