"Date","Price","Open","High","Low","Vol.","Change %"
"01/16/2020","53.000","52.000","53.000","51.750","965.74K","1.15%"
"01/15/2020","52.400","51.700","52.400","51.700","805.60K","0.77%"
"01/14/2020","52.000","52.000","52.500","51.600","1.92M","0.00%"
"01/13/2020","52.000","51.800","52.000","51.550","569.83K","0.00%"
"01/10/2020","52.000","51.800","52.000","51.550","569.83K","0.39%"
"01/09/2020","51.800","51.850","51.900","51.050","1.01M","-0.10%"
"01/08/2020","51.850","52.400","52.400","50.550","674.89K","-1.24%"
"01/07/2020","52.500","52.000","52.850","51.650","530.39K","-0.57%"
"01/06/2020","52.800","51.700","52.800","51.550","882.64K","0.86%"
"01/03/2020","52.350","52.250","53.200","51.650","1.21M","0.19%"
"01/02/2020","52.250","51.450","52.250","51.250","749.93K","1.46%"
"12/27/2019","51.500","52.000","52.500","51.500","1.10M","-0.87%"
"12/26/2019","51.950","51.000","52.100","51.000","478.42K","-0.10%"
"12/23/2019","52.000","51.650","52.000","50.150","1.81M","0.87%"
"12/20/2019","51.550","50.100","51.550","49.700","2.48M","1.18%"
"12/19/2019","50.950","51.400","51.400","49.550","1.73M","-0.10%"
"12/18/2019","51.000","51.500","51.500","49.800","593.18K","0.69%"
"12/17/2019","50.650","49.950","50.650","48.700","1.45M","1.71%"
"12/16/2019","49.800","51.850","52.350","49.800","1.05M","-4.96%"
"12/13/2019","52.400","51.150","52.450","50.950","2.02M","2.54%"
"12/12/2019","51.100","51.800","51.800","50.500","2.47M","-0.78%"
"12/11/2019","51.500","51.950","51.950","50.000","715.37K","0.78%"
"12/10/2019","51.100","50.600","51.350","50.150","447.41K","-0.58%"
"12/09/2019","51.400","52.650","52.650","51.400","680.19K","-2.65%"
