"Date","Price","Open","High","Low","Vol.","Change %"
"12/16/2020","143.70","145.60","145.60","141.80","1.35M","-1.44%"
"12/15/2020","145.80","149.00","149.50","144.10","1.06M","-2.02%"
"12/14/2020","148.80","139.00","148.90","139.00","2.90M","7.83%"
"12/11/2020","138.00","136.80","139.50","136.80","1.20M","0.88%"
"12/10/2020","136.80","137.80","138.50","136.00","1.03M","-0.87%"
"12/09/2020","138.00","134.90","138.50","134.60","984.94K","2.30%"
"12/07/2020","134.90","134.00","135.00","132.80","1.49M","0.67%"
"12/04/2020","134.00","131.80","137.40","131.00","2.07M","1.52%"
"12/03/2020","132.00","123.50","132.00","123.40","3.47M","6.88%"
"12/02/2020","123.50","123.50","124.00","121.60","420.56K","1.23%"
"12/01/2020","122.00","124.00","124.00","121.60","823.91K","-2.01%"
"11/27/2020","124.50","121.00","124.50","118.00","1.36M","2.89%"
"11/26/2020","121.00","124.40","124.50","119.00","1.46M","-3.12%"
"11/25/2020","124.90","124.00","125.00","122.80","1.27M","2.38%"
"11/24/2020","122.00","124.20","125.70","117.00","2.71M","-0.41%"
"11/23/2020","122.50","113.00","122.50","113.00","3.44M","9.87%"
"11/20/2020","111.50","108.00","111.80","108.00","1.39M","3.72%"
"11/19/2020","107.50","106.20","107.90","106.00","3.56M","1.22%"
"11/18/2020","106.20","106.50","107.30","106.20","1.73M","-0.09%"
"11/17/2020","106.30","105.00","106.60","104.30","1.15M","2.31%"
"11/16/2020","103.90","106.00","106.00","102.80","1.28M","-1.52%"
"11/13/2020","105.50","106.90","107.40","105.00","2.17M","-1.40%"
"11/11/2020","107.00","106.20","108.00","105.00","2.21M","2.00%"
"11/10/2020","104.90","105.00","108.50","104.40","1.77M","4.80%"
"11/09/2020","100.10","100.20","102.00","100.10","1.58M","0.10%"
"11/06/2020","100.00","102.20","102.20","99.60","1.07M","-1.67%"
"11/05/2020","101.70","99.61","103.69","99.61","1.27M","2.46%"
"11/04/2020","99.26","99.01","100.21","98.57","2.24M","1.27%"
"11/03/2020","98.02","96.23","98.02","96.03","172.71K","2.18%"
"10/30/2020","95.93","96.13","96.82","94.93","797.07K","-0.10%"
"10/29/2020","96.03","97.92","97.92","95.98","1.11M","-2.43%"
"10/28/2020","98.42","97.82","99.26","97.72","551.79K","0.82%"
"10/27/2020","97.62","98.52","99.01","96.53","626.50K","-0.86%"
"10/26/2020","98.47","98.62","99.31","98.37","498.29K","0.25%"
"10/23/2020","98.22","97.77","98.52","97.32","1.16M","1.23%"
"10/22/2020","97.02","100.31","101.10","94.54","2.65M","-2.50%"
"10/21/2020","99.51","96.53","99.51","96.53","2.18M","5.15%"
"10/20/2020","94.63","93.54","96.03","93.34","870.64K","1.17%"
"10/19/2020","93.54","93.54","93.69","93.04","334.30K","0.21%"
"10/16/2020","93.34","92.74","93.54","92.64","188.59K","0.64%"
"10/15/2020","92.74","91.55","93.04","90.55","353.72K","0.92%"
"10/14/2020","91.90","90.46","92.69","90.46","428.70K","1.60%"
"10/13/2020","90.46","91.35","91.35","90.26","813.60K","-0.05%"
"10/12/2020","90.51","90.21","91.35","90.21","632.22K","0.33%"
"10/09/2020","90.21","90.21","90.26","89.76","774.71K","0.00%"
"10/08/2020","90.21","90.31","91.35","89.66","628.45K","-0.06%"
"10/07/2020","90.26","90.75","91.45","90.01","243.80K","-0.44%"
"10/06/2020","90.65","91.65","91.75","90.60","1.18M","-1.09%"
"10/05/2020","91.65","91.90","92.94","91.60","619.19K","-0.27%"
"10/02/2020","91.90","91.75","92.35","91.70","233.09K","0.22%"
"10/01/2020","91.70","91.70","91.70","91.55","244.59K","0.00%"
"09/30/2020","91.70","91.70","91.95","91.55","240.28K","0.00%"
"09/29/2020","91.70","91.50","91.95","91.45","321.10K","0.27%"
"09/28/2020","91.45","91.55","91.95","91.15","279.63K","0.11%"
"09/25/2020","91.35","91.65","91.65","91.30","501.69K","0.11%"
"09/24/2020","91.25","93.44","93.44","91.25","623.08K","-2.39%"
"09/23/2020","93.49","93.54","93.54","93.29","337.15K","0.00%"
"09/22/2020","93.49","94.44","94.44","93.09","215.26K","-1.11%"
"09/21/2020","94.54","94.54","94.59","93.94","137.78K","0.00%"
"09/18/2020","94.54","95.13","96.43","93.54","818.47K","1.06%"
"09/17/2020","93.54","94.83","94.83","93.14","887.47K","-1.05%"
"09/16/2020","94.54","95.93","95.93","93.54","495.01K","-1.45%"
"09/15/2020","95.93","95.98","96.13","95.58","971.27K","0.10%"
"09/14/2020","95.83","95.73","95.98","95.23","251.68K","1.26%"
"09/11/2020","94.63","94.54","95.98","93.19","1.17M","0.11%"
"09/10/2020","94.54","93.59","95.68","93.54","615.21K","1.93%"
"09/09/2020","92.74","95.18","95.18","92.74","389.35K","-2.51%"
"09/08/2020","95.13","93.69","95.53","93.54","607.72K","1.70%"
"09/07/2020","93.54","93.99","94.93","92.05","901.03K","0.43%"
"09/04/2020","93.14","93.54","94.04","92.40","476.85K","-1.37%"
"09/03/2020","94.44","94.54","95.28","93.59","162.87K","-0.11%"
"09/02/2020","94.54","96.43","96.43","92.74","340.60K","-1.04%"
"09/01/2020","95.53","96.53","96.53","94.54","376.80K","-1.03%"
"08/28/2020","96.53","96.53","96.53","94.54","371.30K","0.00%"
"08/27/2020","96.53","95.18","96.97","94.63","381.30K","1.41%"
"08/26/2020","95.18","95.53","95.53","94.68","424.42K","-0.36%"
"08/25/2020","95.53","95.98","96.03","93.59","215.85K","-0.98%"
"08/24/2020","96.48","96.03","96.97","94.68","255.32K","0.47%"
"08/20/2020","96.03","97.52","97.52","95.53","413.04K","-1.53%"
"08/19/2020","97.52","97.12","97.92","97.02","700.15K","0.51%"
"08/18/2020","97.02","97.52","97.52","96.48","439.48K","0.78%"
"08/17/2020","96.28","98.52","98.52","95.83","237.97K","-1.78%"
"08/14/2020","98.02","96.82","98.81","96.82","809.85K","2.71%"
"08/13/2020","95.43","93.04","96.43","92.55","876.45K","3.34%"
"08/12/2020","92.35","91.25","92.99","90.85","505.04K","1.70%"
"08/11/2020","90.80","90.95","91.05","89.81","225.12K","0.61%"
"08/10/2020","90.26","90.75","91.40","90.06","450.96K","-0.33%"
"08/07/2020","90.55","90.55","91.30","90.41","343.32K","1.11%"
"08/06/2020","89.56","89.66","91.55","89.36","288.97K","1.69%"
"08/05/2020","88.07","88.81","89.66","87.57","925.78K","-0.73%"
"08/04/2020","88.71","86.87","89.01","86.87","249.97K","2.24%"
"08/03/2020","86.77","90.55","90.55","86.67","894.93K","-5.22%"
"07/30/2020","91.55","91.55","95.08","91.45","513.32K","0.00%"
"07/29/2020","91.55","91.65","92.55","91.35","332.53K","-0.11%"
